,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0,0.14428410908132197,0.07351180566509954,0.1364083543412049,0.08966246453650796,0.2042642964560349,0.11460183191952691,4.96073398228584,108.06090137635276,0.9433832011120001,0.6480222263745171,0.07564501625817147,0.14428410908132197,0.09933818786550705,0.018353038839833614,0.24312551529793006,0.49536465750104836,0.018359375,3.074609375,3.05625,0.1516327845284187
1,0.16880815180318498,0.07300972910654596,0.1507206367069266,0.12354898495614959,0.24021134806118294,0.11666236310503342,3.201562250528402,21.776582305687384,0.90778913923324,0.5088925712141998,0.11108489668262282,0.16880815180318498,0.11059782706105743,0.021637001667677316,0.2279314420669504,0.2600939846454752,0.0140625,1.42109375,1.40703125,0.22450112922135826
2,0.14682083060247414,0.07231034991411892,0.1336438927647407,0.09156934449357484,0.21190562076793573,0.1203362762743608,2.209992739320034,11.95413494708715,0.9483166405013668,0.6534345760373611,0.09373043562214411,0.14682083060247414,0.10175391251580568,0.02013859460225444,0.2448330560967887,0.6233624605132412,0.016015625,3.870703125,3.8546875,0.19818464088352977
3,0.16525861317117274,0.06527745967866386,0.15649361781684937,0.12284862471433663,0.22041099283958127,0.09756236812524455,2.122061786134866,9.548079708780403,0.9259408514393519,0.4888647097361483,0.11381226375803614,0.16525861317117274,0.1277773708505881,0.02162967754226619,0.2561162845309014,0.7402001601706598,0.048046875,5.11015625,5.062109375,0.16425380781538496
4,0.16408479544078286,0.06463006013489382,0.16677839869872363,0.11150472690922619,0.21897337123384072,0.10746864432461453,11.121953430145615,283.25458342870235,0.9113753590238011,0.41623323140872504,0.05430229887725448,0.16408479544078286,0.09361905723850467,0.01695092084312088,0.2388275666141884,0.28969731582198366,0.055078125,1.540234375,1.48515625,0.11130224314355272
5,0.14578757225937705,0.0739426605218507,0.1391654260979273,0.08223743983009796,0.21021436757703463,0.1279769277469367,12.216416219129526,310.041780248884,0.9030803385101491,0.5230033247744331,0.06647168426087814,0.14578757225937705,0.10764049781958751,0.01822661878617846,0.22916487676120414,0.2555643889985274,0.026953125,1.640625,1.613671875,0.11124596567459348
6,0.16259986006844812,0.0690858323097348,0.16974630601161192,0.09864070443823705,0.22215521245171438,0.12351450801347721,9.122687308988702,180.32924734989084,0.923004229473879,0.49838494291942215,0.09527259240332028,0.16259986006844812,0.0931740908832481,0.019273746337378474,0.2564900413289728,0.3252115037296633,0.078515625,2.359375,2.280859375,0.12287712085667364
7,0.13004644752552078,0.08103030892130073,0.12499098414807223,0.05417425274431235,0.20552294011232686,0.15134868736801446,16.57923623585001,454.90663766574954,0.9316144079057338,0.635742270537957,0.02838257680484509,0.13004644752552078,0.0956657928852179,0.01666121492700568,0.2604740818198876,0.12128817765880984,0.0234375,1.112890625,1.089453125,0.09942709808087333
8,0.15564400747872625,0.07467566411154353,0.160258985776708,0.09105917868914923,0.21926933415041283,0.1282101554612636,7.294015576623108,152.64513849542092,0.940493856906218,0.6203614862444866,0.06133575161702391,0.15564400747872625,0.09308631414612767,0.018583097573279656,0.25987715887392193,0.7362266782539766,0.026953125,3.368359375,3.34140625,0.19601142094242263
9,0.1342698210330266,0.07402006482839901,0.1287630013168632,0.0752207369225817,0.19343736116469673,0.11821662424211503,2.080628045201581,9.330708227289353,0.9510171952058682,0.6845295733180224,0.10577581172192459,0.1342698210330266,0.10658199098045369,0.0201316442153528,0.24766409785625737,0.4349019063669914,0.014453125,2.901171875,2.88671875,0.1818447422016128
