,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0,0.15671338856881645,0.07222453399136865,0.1434159869173709,0.10664134699098483,0.22180637945705708,0.11516503246607229,3.750140114274069,54.43361036294167,0.9279460720066152,0.582810295246371,0.09803841431404056,0.15671338856881645,0.10263448161010201,0.019185607819920396,0.2368854037595962,0.3823413334418312,0.01703125,2.43484375,2.4178125,0.1808866877721032
1,0.15898921147075815,0.06727122780836016,0.15420197321400722,0.10901231125293327,0.21649987228637305,0.10748756103343979,5.696381561091832,119.40410234370236,0.9267760045172886,0.5033686306620098,0.08139155016525108,0.15898921147075815,0.11060006060248316,0.020298085578140584,0.24744814208310756,0.5811460980191323,0.04359375,3.571875,3.52828125,0.15906315446479463
2,0.1473539358518888,0.0736981113335832,0.14571883091036233,0.08208071244801776,0.21211438761949228,0.13003367517147443,10.820684389244622,260.81102157475686,0.9204805110899497,0.549356651072611,0.07005001572120481,0.1473539358518888,0.10054852814314984,0.018367911569651577,0.2469172808194929,0.26853359504972724,0.04375,1.963125,1.919375,0.11893813438283746
3,0.14398514749415076,0.07540370094354833,0.1434510504301107,0.07845221260173356,0.20812529856298187,0.12967308596124835,8.096508965072548,182.09038322013706,0.9392035001107893,0.6354519880451176,0.072845351001992,0.14398514749415076,0.09791094654270412,0.01878261716602645,0.25455082183660477,0.4807434669534603,0.024375,2.58984375,2.56546875,0.1656244047196328
4,0.14622779516877396,0.07410775172101403,0.15143425856914877,0.08527927917771119,0.20917800792448316,0.12389872874677187,4.7489760910464485,94.69397527316698,0.9338650322966358,0.6081705455039232,0.08237059627017386,0.14622779516877396,0.10973485385235843,0.019177775638107932,0.2544516515337478,0.5265619252413404,0.0359375,2.5115625,2.475625,0.20511970773083577
5,0.15524503009322213,0.07025209543818402,0.15589535242221472,0.10603173842346876,0.20850233619788258,0.10247059777441374,7.789457422346541,167.98681864415164,0.8943847367748896,0.4545155925888355,0.08729468500002233,0.15524503009322213,0.11120743097255012,0.02179462145041133,0.25597667641705657,0.4297062074998948,0.0503125,3.18734375,3.13703125,0.14027066609750818
6,0.16716777550631332,0.05976701906610356,0.17094343864793768,0.11589616258162996,0.2163001006271681,0.10040393804553814,2.8077397367090806,13.376471839333357,0.9085891595821396,0.416523412822022,0.11030162025810726,0.16716777550631332,0.11053388880261104,0.03314706316399498,0.23337576474238517,0.5979892718574338,0.0793359375,2.2965234375,2.2171875,0.3222178460278789
7,0.17010218701711766,0.06869983198744806,0.17754094059728487,0.11307554968779548,0.2299921266784105,0.11691657699061503,1.8959582228976273,9.626318483841649,0.9355403936782963,0.5802569907466695,0.18398398422120452,0.17010218701711766,0.11084291104774203,0.026462085805014874,0.2203853118064206,0.5792880979444106,0.075859375,3.4665625,3.390703125,0.21745232049554097
8,0.18643202094068032,0.06362234270010578,0.20469425376855171,0.12899944611089503,0.23984526071175805,0.11084581460086311,1.7262128148482867,6.542171276559623,0.9202048660441308,0.4881478024623806,0.22329573348416618,0.18643202094068032,0.11226530949970137,0.029720274208008476,0.20469938170898086,0.6961911717327465,0.11328125,4.20828125,4.095,0.2221848842128006
9,0.16255997067000696,0.06489066115226946,0.161427608319439,0.11200149071149468,0.21859925842824626,0.10659776771675154,2.0359034358334593,9.810168287607926,0.9278538256040675,0.477970946835113,0.16318910048009916,0.16255997067000696,0.11748379502432972,0.02358694928092171,0.25118874077636144,0.7525215597881894,0.0540625,4.30546875,4.25140625,0.18151942126052506
